date,home_team,away_team,home_shots,away_shots,home_sot,away_sot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,home_xg,away_xg,league,season
2023-04-07,Watford,Huddersfield Town,14,8,5,4,13,3,7,10,5.0,2.0,1.0,0.0,,,E1,2022-2023
2023-04-07,Sunderland,Hull City,18,9,7,7,1,0,9,16,0.0,2.0,,,,,E1,2022-2023
2023-04-07,Middlesbrough,Burnley,9,11,3,4,1,2,16,6,1.0,1.0,,,,,E1,2022-2023
2023-04-10,Huddersfield Town,Blackburn Rovers,9,21,2,11,5,10,5,7,0.0,3.0,,,,,E1,2022-2023
2023-04-10,Birmingham City,Stoke City,7,7,2,1,6,10,14,7,2.0,2.0,,,,,E1,2022-2023
2023-04-10,Cardiff City,Sunderland,17,18,4,4,7,5,20,8,4.0,1.0,,,,,E1,2022-2023
2023-04-10,Coventry City,Watford,23,7,6,4,6,4,8,14,3.0,5.0,,,,,E1,2022-2023
2023-04-10,Hull City,Millwall,8,22,2,6,7,5,10,11,1.0,2.0,,,,,E1,2022-2023
2023-04-10,Luton Town,Blackpool,21,11,4,5,7,5,14,9,1.0,2.0,,,,,E1,2022-2023
2023-04-10,Norwich City,Rotherham United,21,6,4,2,10,3,10,14,0.0,1.0,,,,,E1,2022-2023
2023-04-10,Preston North End,Reading,23,8,7,3,9,2,9,10,1.0,3.0,,,,,E1,2022-2023
2023-04-10,West Bromwich Albion,Queens Park Rangers,12,14,6,2,8,4,8,12,0.0,1.0,,,,,E1,2022-2023
2023-04-10,Wigan Athletic,Swansea City,8,14,4,3,6,1,18,6,3.0,1.0,,,,,E1,2022-2023
2023-04-10,Bristol City,Middlesbrough,16,10,7,4,4,7,8,7,2.0,1.0,,,,,E1,2022-2023
2023-04-10,Burnley,Sheffield United,16,4,6,1,8,2,12,10,1.0,3.0,0.0,1.0,,,E1,2022-2023
2023-04-14,Middlesbrough,Norwich City,8,11,6,3,3,5,10,10,0.0,1.0,,,,,E1,2022-2023
2023-04-15,Sheffield United,Cardiff City,13,15,7,6,5,5,8,10,3.0,2.0,,,,,E1,2022-2023
2023-04-15,Blackpool,Wigan Athletic,5,13,2,2,3,7,12,12,1.0,2.0,,,,,E1,2022-2023
2023-04-15,Millwall,Preston North End,6,8,2,3,2,4,6,11,1.0,2.0,,,,,E1,2022-2023
2023-04-15,Queens Park Rangers,Coventry City,6,14,2,5,5,2,9,10,1.0,3.0,,,,,E1,2022-2023
2023-04-15,Reading,Burnley,7,16,0,1,3,7,8,13,3.0,1.0,,,,,E1,2022-2023
2023-04-15,Rotherham United,Luton Town,4,15,0,5,2,6,17,16,2.0,5.0,,,,,E1,2022-2023
2023-04-15,Stoke City,West Bromwich Albion,10,11,3,6,5,5,15,16,6.0,2.0,1.0,0.0,,,E1,2022-2023
2023-04-15,Sunderland,Birmingham City,13,14,5,5,9,2,3,19,2.0,2.0,1.0,0.0,,,E1,2022-2023
2023-04-15,Swansea City,Huddersfield Town,19,9,5,1,5,4,12,11,4.0,2.0,,,,,E1,2022-2023
2023-04-15,Watford,Bristol City,13,11,4,6,6,7,11,7,1.0,3.0,,,,,E1,2022-2023
2023-04-15,Blackburn Rovers,Hull City,14,11,2,3,9,3,12,6,1.0,2.0,,,,,E1,2022-2023
2023-04-18,Blackpool,West Bromwich Albion,13,11,3,3,5,5,5,10,1.0,3.0,,,,,E1,2022-2023
2023-04-18,Rotherham United,Burnley,9,18,5,8,4,7,11,8,1.0,2.0,,,,,E1,2022-2023
2023-04-18,Sheffield United,Bristol City,12,4,3,1,2,2,9,9,1.0,2.0,,,,,E1,2022-2023
2023-04-18,Stoke City,Wigan Athletic,9,7,3,2,7,4,17,13,2.0,2.0,,,,,E1,2022-2023
2023-04-18,Sunderland,Huddersfield Town,18,13,3,3,5,11,10,21,3.0,2.0,,,,,E1,2022-2023
2023-04-18,Millwall,Birmingham City,21,7,7,4,11,4,6,9,0.0,2.0,,,,,E1,2022-2023
2023-04-19,Blackburn Rovers,Coventry City,6,4,2,3,5,6,14,9,3.0,1.0,,,,,E1,2022-2023
2023-04-19,Queens Park Rangers,Norwich City,7,18,2,6,7,11,11,9,5.0,2.0,,,,,E1,2022-2023
2023-04-19,Swansea City,Preston North End,12,6,7,2,2,4,10,18,3.0,3.0,1.0,0.0,,,E1,2022-2023
2023-04-19,Watford,Cardiff City,14,9,3,5,10,1,11,11,3.0,3.0,,,,,E1,2022-2023
2023-04-19,Middlesbrough,Hull City,21,7,7,3,4,3,12,6,1.0,1.0,,,,,E1,2022-2023
2023-04-19,Reading,Luton Town,9,18,2,5,2,5,10,11,5.0,2.0,1.0,0.0,,,E1,2022-2023
2023-04-22,Birmingham City,Blackpool,16,12,7,4,6,7,15,13,2.0,1.0,,,,,E1,2022-2023
2023-04-22,Bristol City,Rotherham United,9,7,5,3,7,7,8,10,2.0,3.0,,,,,E1,2022-2023
2023-04-22,Burnley,Queens Park Rangers,21,6,6,5,11,4,5,10,2.0,2.0,,,,,E1,2022-2023
2023-04-22,Cardiff City,Stoke City,7,6,4,1,6,4,3,8,3.0,0.0,,,,,E1,2022-2023
2023-04-22,Coventry City,Reading,19,11,5,3,2,4,15,12,5.0,4.0,,,,,E1,2022-2023
2023-04-22,Hull City,Watford,2,10,1,2,2,5,14,10,3.0,2.0,,,,,E1,2022-2023
2023-04-22,Norwich City,Swansea City,8,14,2,6,2,6,8,9,1.0,1.0,1.0,0.0,,,E1,2022-2023
2023-04-22,Wigan Athletic,Millwall,16,9,2,3,5,3,10,8,1.0,2.0,,,,,E1,2022-2023
2023-04-22,Preston North End,Blackburn Rovers,13,9,4,3,4,3,13,11,1.0,2.0,,,,,E1,2022-2023
2023-04-23,West Bromwich Albion,Sunderland,19,13,4,6,4,5,13,13,3.0,3.0,,,,,E1,2022-2023
2023-04-24,Luton Town,Middlesbrough,8,9,3,1,4,5,10,9,2.0,0.0,,,,,E1,2022-2023
2023-05-04,Huddersfield Town,Sheffield United,7,6,2,2,9,3,5,6,1.0,2.0,,,,,E1,2022-2023
2023-04-28,Blackpool,Millwall,13,18,3,3,7,3,12,16,2.0,4.0,,,,,E1,2022-2023
2023-04-29,Bristol City,Burnley,8,14,1,7,3,3,12,9,1.0,0.0,,,,,E1,2022-2023
2023-04-29,Coventry City,Birmingham City,9,9,3,1,5,5,10,10,0.0,2.0,,,,,E1,2022-2023
2023-04-29,Hull City,Swansea City,7,10,1,2,3,5,10,10,0.0,2.0,,,,,E1,2022-2023
2023-04-29,Reading,Wigan Athletic,21,11,5,3,13,3,7,13,2.0,1.0,,,,,E1,2022-2023
2023-04-29,Sheffield United,Preston North End,18,10,10,4,10,5,9,5,2.0,1.0,,,,,E1,2022-2023
2023-04-29,Stoke City,Queens Park Rangers,6,4,2,4,7,0,7,10,1.0,3.0,,,,,E1,2022-2023
2023-04-29,Sunderland,Watford,25,9,7,3,10,2,11,12,4.0,3.0,,,,,E1,2022-2023
2023-04-29,West Bromwich Albion,Norwich City,14,7,5,2,6,1,9,14,0.0,2.0,,,,,E1,2022-2023
2023-04-30,Cardiff City,Huddersfield Town,8,20,2,4,5,9,2,8,1.0,0.0,,,,,E1,2022-2023
2023-05-01,Rotherham United,Middlesbrough,4,7,1,1,1,11,19,7,3.0,1.0,0.0,1.0,,,E1,2022-2023
2023-05-01,Blackburn Rovers,Luton Town,15,13,3,4,9,4,7,8,2.0,0.0,,,,,E1,2022-2023
2023-05-08,Birmingham City,Sheffield United,9,21,4,3,4,4,9,12,1.0,0.0,,,,,E1,2022-2023
2023-05-08,Burnley,Cardiff City,18,10,7,4,5,3,9,12,1.0,2.0,,,,,E1,2022-2023
2023-05-08,Huddersfield Town,Reading,13,9,7,0,4,6,7,16,0.0,1.0,,,,,E1,2022-2023
2023-05-08,Luton Town,Hull City,8,9,2,1,7,6,11,8,1.0,0.0,,,,,E1,2022-2023
2023-05-08,Middlesbrough,Coventry City,8,9,3,2,7,6,6,14,1.0,3.0,,,,,E1,2022-2023
2023-05-08,Millwall,Blackburn Rovers,14,13,4,9,3,6,7,7,1.0,0.0,,,,,E1,2022-2023
2023-05-08,Norwich City,Blackpool,28,12,5,6,10,4,11,7,1.0,0.0,,,,,E1,2022-2023
2023-05-08,Preston North End,Sunderland,10,16,2,7,2,7,18,1,2.0,0.0,,,,,E1,2022-2023
2023-05-08,Queens Park Rangers,Bristol City,17,8,0,2,7,3,13,7,0.0,1.0,,,,,E1,2022-2023
2023-05-08,Swansea City,West Bromwich Albion,16,10,4,4,6,3,13,9,1.0,2.0,,,,,E1,2022-2023
2023-05-08,Watford,Stoke City,13,15,6,7,6,6,13,17,0.0,2.0,,,,,E1,2022-2023
2023-05-08,Wigan Athletic,Rotherham United,10,7,6,2,3,2,10,13,0.0,2.0,,,,,E1,2022-2023
